,detailFund.acronym,detailFund.tradingName,detailFund.tradingCode,detailFund.tradingCodeOthers,detailFund.cnpj,detailFund.classification,detailFund.webSite,detailFund.fundAddress,detailFund.fundPhoneNumberDDD,detailFund.fundPhoneNumber,detailFund.fundPhoneNumberFax,detailFund.positionManager,detailFund.managerName,detailFund.companyAddress,detailFund.companyPhoneNumberDDD,detailFund.companyPhoneNumber,detailFund.companyPhoneNumberFax,detailFund.companyEmail,detailFund.companyName,detailFund.quotaCount,detailFund.quotaDateApproved,detailFund.typeFNET,detailFund.codes,detailFund.codesOther,detailFund.segment,shareHolder.shareHolderName,shareHolder.shareHolderAddress,shareHolder.shareHolderPhoneNumberDDD,shareHolder.shareHolderPhoneNumber,shareHolder.shareHolderFaxNumber,shareHolder.shareHolderEmail,url
0,VPSI,FII POLO SHO,VPSI11 ,,14721889000100,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,,"DAS NAÇÕES UNIDAS, - CEP: 4794000 CIDADE: SÃO PAULO UF: SP",11,51715053,51715057,DIRETOR RESPONSAVEL                     ,DANILO CHRISTÓFARO BARBIERI,"DAS NAÇÕES UNIDAS, - CEP: 4794000 CIDADE: SÃO PAULO UF: SP",11,51715053,51715057,funds@brltrust.com.br,FDO INV IMOB POLO SHOPPING INDAIATUBA             ,7849196,07/05/2014,,['VPSI11'],,,BRL TRUST DTVM S.A.                     ,"R IGUATEMI, 151 - 19.ANDAR - CEP: 1451011 Cidade: SAO PAULO UF: SP",11,31330350,0,funds@brltrust.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMTQ3MjE4ODkwMDAxMDAiLCJpZGVudGlmaWVyRnVuZCI6IlZQU0kiLCJ0eXBlRnVuZCI6N30=
0,BTAL,FII BTG AGRO,BTAL11 ,,36642244000115,Financeiro e Outros/Fundos/Fundos Imobiliários,www.btgpactual.com/asset-management/fundos-btg-pactual,"N/I Praia de Botafogo 501 - 5 ANDAR, PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832513,0,DIRETOR RESPONSAVEL,ALLAN HADID,"N/I Praia de Botafogo 501 - 5 ANDAR, PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33832513,0,sh-contato-fundoimobiliario@btgpactual.com,FDO. INV. IMOB. BTG PACTUAL AGRO LOGÍSTICA        ,5982736,21/12/2020,,['BTAL11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJCVEFMIn0=
0,MVFI,FII MV9     ,,,23537203000117,Financeiro e Outros/Fundos/Fundos Imobiliários,www.btgpactual.com,N/I PRAIA DE BOTAFOGO 501 - 5o ANDAR PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33832513,0,DIRETOR RESPONSAVEL,ALLAN HADID,N/I PRAIA DE BOTAFOGO 501 - 5o ANDAR PARTE - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33832513,0,sh-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB MV9 - FII                            ,77850000,27/12/2018,,,,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMjM1MzcyMDMwMDAxMTciLCJpZGVudGlmaWVyRnVuZCI6Ik1WRkkiLCJ0eXBlRnVuZCI6N30=
0,SHSO,FII HEDGE SH,,,44527168000125,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.hedgeinvest.com.br/,"AV. BRIGADEIRO FARIA LIMA, 3600 - 11º ANDAR CJ. 122 (PARTE) - CEP: 4538132 CIDADE: SÃO PAULO UF: SP",11,541254000,0,DIRETOR RESPONSAVEL                     ,MARIA CECILIA CARRAZEDO DE ANDRADE                          ,"AV. BRIGADEIRO FARIA LIMA, 3600 - 11º ANDAR CJ. 122 (PARTE) - CEP: 4538132 CIDADE: SÃO PAULO UF: SP",11,541254000,0,dtvm@hedgeinvest.com.br,SH SPECIAL OPPS FUNDO DE INVESTIMENTO IMOBILIÁRIO ,100000,08/08/2022,,,,,HEDGE INVESTMENTS DTVM LTDA             ,AV BRIGADEIRO FARIA LIMA 3600 - 11 AND.CJ 112 - CEP: 4538132 Cidade: SAO PAULO UF: SP,11,54125490,0,escrituracao@hedgeinvest.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjQ0NTI3MTY4MDAwMTI1IiwiaWRlbnRpZmllckZ1bmQiOiJTSFNPIn0=
0,ALZM,FII ALIANZME,ALZM11 ,,34847063000108,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,WWW.BTGPACTUAL.COM,"PRAIA DE BOTAFOGO, 501 - 5º andar - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",21,32629600,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"PRAIA DE BOTAFOGO, 501 - 5º ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: SP",21,32629600,0,ri.fundoslistados@btgpactual.com,ALIANZA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOB,691192,29/06/2021,,['ALZM11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJBTFpNIn0=
0,ATWN,FII A TOWN  ,,,27773327000152,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.reag.com.br,Gilberto Sabino - CEP: 5425020 CIDADE: SÃO PAULO UF: SP,11,30307177,0,DIRETOR RESPONSAVEL                     ,SILVANO GERSZTEL,Gilberto Sabino - CEP: 5425020 CIDADE: SÃO PAULO UF: SP,11,30307177,0,dtvm@reag.com.br,FDO. INV. IMOB. A - TOWN                          ,879522,28/12/2020,,,,,VORTX DTVM LTDA.                        ,R GILBERTO SABINO 215 - 4 ANDAR - CEP: 5425020 Cidade: SAO PAULO UF: SP,11,30307177,30307177,escrituracao@vortx.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJBVFdOIn0=
0,WPLZ,FII W PLAZA ,WPLZ11 ,,09326861000139,Financeiro e Outros/Fundos/Fundos Imobiliários,,N/I AV BRIGADEIRO FARIA LIMA 3600 -11 AND. CJ 112 3600 - 11º ANDAR - CJ 112 - CEP: 4538132 CIDADE: SAO PAULO UF: SP,11,54125400,0,DIRETOR RESPONSAVEL,MARIA CECÍLIA CARRAZEDO DE ANDRADE,N/I AV BRIGADEIRO FARIA LIMA 3600 -11 AND. CJ 112 3600 - 11º ANDAR - CJ 112 - CEP: 4538132 CIDADE: SAO PAULO UF: SP,11,54125400,0,dtvm@hedgeinvest.com.br,SHOPPING WEST PLAZA FDO INV IMOB                  ,1020747,03/06/2019,,['WPLZ11'],,,HEDGE INVESTMENTS DTVM LTDA             ,AV BRIGADEIRO FARIA LIMA 3600 - 11 AND.CJ 112 - CEP: 4538132 Cidade: SAO PAULO UF: SP,11,54125490,0,escrituracao@hedgeinvest.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJXUExaIn0=
0,FAMB,FII ALMIRANT,FAMB11B ,,05562312000102,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com/home/assetmanagement.aspx/FundosInvestimentoImobiliario,"AV PRAIA DE BOTAFOGO, 501 - 5.ANDAR, 501 - 5.ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",11,33833441,40814697,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"AV BRIGADEIRO FARIA LIMA 3729 - 9.ANDAR, 3729 - 9.ANDAR - CEP: 4538133 CIDADE: SÃO PAULO UF: SP",11,33833441,40814697,sh-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB - FII EDIFÍCIO ALMIRANTE BARROSO     ,104800,06/11/2002,,['FAMB11B'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjA1NTYyMzEyMDAwMTAyIiwiaWRlbnRpZmllckZ1bmQiOiJGQU1CIn0=
0,VVCO,FII V2EDCORP,VVCO11 ,,15006267000163,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com/home/assetmanagement.aspx/FundosInvestimentoImobiliario,"PRAIA DE BOTAFOGO 501 - 5 ANDAR, 501 - 5 ANDAR - CEP: 22250040 CIDADE: RIO DE JANERIO UF: RJ",21,33833441,40814697,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"PRAIA DE BOTAFOGO, 501 - 5 ANDAR, 501 - 5 ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",21,33833441,40814697,sh-contato-fundoimobiliario@btgpactual.com,V2 EDIFICIOS CORPORATIVOS FDO INV IMOB - FII      ,5014556,18/11/2022,,['VVCO11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJWVkNPIn0=
0,LATR,FII LATERES ,LATR11B ,,17209378000100,Financeiro e Outros/Fundos/Fundos Imobiliários,www.oliveiratrust.com.br,"AV DAS AMERICAS, 3434 - BLOCO 07 - GR 201 - CEP: 22640102 CIDADE: RIO DE JANEIRO UF: RJ",21,35140000,35140099,DIRETOR RESPONSAVEL,JOSE ALEXANDRE COSTA DE FREITAS,"AV DAS AMERICAS, 3434 - BLOBO 07 - GR 201 - CEP: 22640102 CIDADE: RIO DE JANEIRO UF: RJ",21,35140000,35140099,ger2.fundos@oliveiratrust.com.br,LATERES FDO INV IMOB - FII                        ,124104,10/06/2015,,['LATR11B'],,,OLIVEIRA TRUST                          ,AV DAS AMÉRICAS 500 - BLOCO 13-GRUPO 205 - CEP: 22640100 Cidade: RIO DE JANEIRO UF: RJ,21,35140000,35140099,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJMQVRSIn0=
0,RZEO,FIAGRO RZEO ,,,45718511000181,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.genialinvestimentos.com.br/?kw=banco%20genial&utm_source=google-ads&utm_medium=search&ut,"AVENIDA Praia de Botafogo, 228 - 9º andar sala 907 - CEP: 22250145 CIDADE: RIO DE JANEIRO UF: RJ",11,32068340,0,DIRETOR RESPONSAVEL                     ,RODRIGO GODOY                                               ,"AVENIDA Praia de Botafogo, 228 - 9º andar sala 907 - CEP: 22250145 CIDADE: RIO DE JANEIRO UF: RJ",11,32068340,0,rodrigo.godoy@genial.com.vc,RIZA EOS FDO DE INV NAS CAD PROD - FIAGRO - IMOB  ,5500000,23/12/2022,,,,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiNDU3MTg1MTEwMDAxODEiLCJpZGVudGlmaWVyRnVuZCI6IlJaRU8iLCJ0eXBlRnVuZCI6MzR9
0,AURB,FII ALI URB ,,,41076823000188,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.btgpactual.com,"Praia de Botafogo, 501 - 5º Andar (Parte) - CEP: 22250911 CIDADE: Rio de Janeiro UF: RJ",11,33832513,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"Praia de Botafogo, 501 - 5º Andar (Parte) - CEP: 22250911 CIDADE: Rio de Janeiro UF: RJ",11,33832513,0,sh-contato-fundoimobiliario@btgpactual.com,ALIANZA URBAN HUB RENDA FUNDO DE INVESTIMENTO IMOB,880631,17/10/2022,,,,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiNDEwNzY4MjMwMDAxODgiLCJpZGVudGlmaWVyRnVuZCI6IkFVUkIiLCJ0eXBlRnVuZCI6N30=
0,BRSE,FII BR7 SENA,,,40944736000132,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.framcapital.com,"Rua Doutor Eduardo de Souza Aranha, 153 - 4º ANDAR, - CEP: 4543120 CIDADE: São Paulo UF: SP",11,35133163,0,DIRETOR RESPONSAVEL                     ,ARIANA RENATA PAVAN                                         ,"Rua Doutor Eduardo de Souza Aranha, 153 - 4º ANDAR, - CEP: 4543120 CIDADE: São Paulo UF: SP",11,35133163,0,apavan@framcapital.com,BR7 SENADO FUNDO DE INVESTIMENTO IMOBILIÁRIO      ,30000000,20/09/2022,,,,,FRAM CAPITAL DTVM S.A.                  ,R DR EDUARDO DE SOUZA ARANHA  153 - 4ºANDAR - CEP: 4543120 Cidade: SAO PAULO UF: SP,11,35133100,0,radib@framcapitaldtvm.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJCUlNFIn0=
0,VCJR,FII VECTIS  ,VCJR11 ,,32400250000105,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.itau.com.br,"Praça Alfredo Egydio de Souza Aranha, 100,, 0 -  - CEP: 4344902 CIDADE: SÃO PAULO UF: SP",11,36312943,0,DIRETOR RESPONSAVEL                     ,ROBERTA ANCHIETA SILVA,"Praça Alfredo Egydio de Souza Aranha, 100,, 0 -  - CEP: 4344902 CIDADE: SÃO PAULO UF: SP",11,36312943,0,relacionamento.reguladores@itau-unibanco.com.br,VECTIS JUROS REAL FDO INV. IMOB. - FII            ,14723970,27/05/2022,,['VCJR11'],,,ITAU CORRETORA ACOES                    ,RUA BOA VISTA 176 - 1.SUBSOLO - CEP: 1013001 Cidade: SÃO PAULO UF: SP,11,30039285,0,investfone@itau-unibanco.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjMyNDAwMjUwMDAwMTA1IiwiaWRlbnRpZmllckZ1bmQiOiJWQ0pSIn0=
0,OUJP,FII OURI JPP,OUJP11 ,,26091656000150,Financeiro e Outros/Fundos/Fundos Imobiliários,www.finaxis.com.br,AV PAULISTA 1842 - 1 ANDAR CJ 17 - CEP: 1310923 CIDADE: SAO PAULO UF: SP,11,35269001,0,DIRETOR RESPONSAVEL,RICARDO AUGUSTO MEIRA PEDRO,AV PAULISTA 1842 - 1 ANDAR CJ 17 - CEP: 131092 CIDADE: SAO PAULO UF: SP,11,35269001,0,admregulatorio@finaxis.com.br,OURINVEST JPP FDO INV IMOB - FII                  ,3252384,11/05/2021,,['OUJP11'],,,BANCO FINAXIS S.A.                      ,R PASTEUR 463 - 11 ANDAR. - CEP: 80250104 Cidade: CURITIBA UF: PR,41,30740909,30740938,escrituracao@finaxis.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjI2MDkxNjU2MDAwMTUwIiwiaWRlbnRpZmllckZ1bmQiOiJPVUpQIn0=
0,XPIN,FII XP INDL ,XPIN11 ,,28516325000140,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.vortx.com.br,"BRIGADEIRO FARIA LIMA,, 2277 - 2 andar, - CEP: 1452000 CIDADE: São Paulo UF: SP",11,30307177,30307177,DIRETOR RESPONSAVEL                     ,ERNANE DIVINO DOS SANTOS ALVES                              ,"BRIGADEIRO FARIA LIMA, 2277 - 2 andar - CEP: 145200 CIDADE: São Paulo UF: SP",11,30307177,30307177,admfundos@vortx.com.br,XP INDUSTRIAL FDO INV IMOB - FII                  ,7150422,11/08/2022,,['XPIN11'],,,VORTX DTVM LTDA.                        ,R GILBERTO SABINO 215 - 4 ANDAR - CEP: 5425020 Cidade: SAO PAULO UF: SP,11,30307177,30307177,escrituracao@vortx.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJYUElOIn0=
0,NEWU,FII NEWRU   ,NEWU11 ,,14793782000178,Financeiro e Outros/Fundos/Fundos Imobiliários,,N/I AIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,DIRETOR RESPONSAVEL,CINTIA SANTANA DE OLIVEIRA,N/I PRAIA DE BOTAFOGO 228 - SALA 907 - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,32068000,0,atendimentocvm@brasilplural.com,NEWPORT RENDA URBANA FDO INV IMOB                 ,742000,09/04/2012,,['NEWU11'],,,BANCO GENIAL S.A.                       ,"PRAIA DO BOTAFOGO, 228 - SALA 907 - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ",21,25400303,0,escrituracao@bancogenial.com,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjE0NzkzNzgyMDAwMTc4IiwiaWRlbnRpZmllckZ1bmQiOiJORVdVIn0=
0,REON,FII RESIDONE,REON11 ,,20173064000100,Financeiro e Outros/Fundos/Fundos de Ações                                      ,www.btgpactual.com/home/AssetManagement.aspx/FundosEstruturados,"PRAIA DE BOTAFOGO,, 501 - 5.ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",21,33833441,32628600,DIRETOR RESPONSAVEL                     ,ALLAN HADID,"PRAIA DE BOTAFOGO,, 501 - 5.ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ",21,33833441,32628600,ol-reguladores@btgpactual.com,RESIDENCIAIS ONE FUNDO DE INVESTIMENTO IMOBILIÁRIO,50107,22/05/2015,,['REON11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJSRU9OIn0=
0,ASRF,FII ASA RET ,,,45188033000145,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,asainvestments.com,"Praia de Botafogo, 501 - 5º andar (parte), Torre Corcovado - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: SP",11,33832513,0,DIRETOR RESPONSAVEL                     ,ALLAN HADID                                                 ,"Praia de Botafogo, 501 - 5º andar (parte), Torre Corcovado - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: SP",11,33832513,0,ol-ri-fundos-psf@btgpactual.com,ASA RETROFITS I FDO DE INV IMOB - FII             ,4000,02/01/2023,,,,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiNDUxODgwMzMwMDAxNDUiLCJpZGVudGlmaWVyRnVuZCI6IkFTUkYiLCJ0eXBlRnVuZCI6N30=
0,KISU,FII KILIMA  ,KISU11 ,,36669660000107,Financeiro e Outros/Fundos/Fundos Imobiliários,https://www.brltrust.com.br,"R Iguatemi, nº 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP",11,31330350,0,DIRETOR RESPONSAVEL,DANILO CHRISTÓFARO BARBIERI,"R Iguatemi, nº 151 - 19 ANDAR - CEP: 1451011 CIDADE: SÃO PAULO UF: SP",11,31330350,0,juridico.fundos@brltrust.com.br,KILIMA FIC FDO. IMOB. SUNO 30                     ,44196050,22/07/2021,,['KISU11'],,,BRL TRUST DTVM S.A.                     ,"R IGUATEMI, 151 - 19.ANDAR - CEP: 1451011 Cidade: SAO PAULO UF: SP",11,31330350,0,funds@brltrust.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJLSVNVIn0=
0,FVPQ,FII V PARQUE,FVPQ11 ,,00332266000131,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.riobravo.com.br,"CHEDID JAFFET 222 - BLOCO B/3.ANDAR,  -  - CEP: 4551065 CIDADE: SÃO PAULO UF: SP",11,21076600,21076680,DIRETOR RESPONSAVEL                     ,PAULO ANDRÉ PORTO BILYK                                     ,"CHEDID JAFFET 222 - BLOCO B/3.ANDAR,  -  - CEP: 4551065 CIDADE: SÃO PAULO UF: SP",11,21076600,21076680,correspondencia@riobravo.com.br,FDO INV IMOB VIA PARQUE SHOPPING - FII            ,3422908,14/03/2017,,['FVPQ11'],,,RIO BRAVO INVESTIMENTOS DTVM S.A.       ,"AV CHEDID JAFET, 222 - BLOCO B - 3.ANDAR - CEP: 4551065 Cidade: SAO PAULO UF: SP",11,35096600,0,escrituracao@riobravo.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiY25waiI6IjAwMzMyMjY2MDAwMTMxIiwiaWRlbnRpZmllckZ1bmQiOiJGVlBRIn0=
0,IAAG,FIAGRO IAAG ,,,42692399000169,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,https://www.interdtvm.com.br/fiis/,"Avenida Barbacena, 1219 - 21º andar - CEP: 30190131 CIDADE: Belo Horizonte UF: MG",31,36145332,0,DIRETOR RESPONSAVEL                     ,MARIA CLARA GUIMARÃES GUSMÃO,"Avenida Barbacena, 1219 - 21º andar - CEP: 30190131 CIDADE: Belo Horizonte UF: MG",31,36145332,0,admfundos@interdtvm.com.br,INTER AMERRA - FIAGRO - IMOBILIÁRIO               ,1000000,21/12/2022,,,,,INTER DTVM LTDA.                        ,AV do Contorno 7777 - 1 andar - CEP: 30110051 Cidade: Belo Horizonte UF: MG,31,24387978,0,idtvm@interdtvm.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiNDI2OTIzOTkwMDAxNjkiLCJpZGVudGlmaWVyRnVuZCI6IklBQUciLCJ0eXBlRnVuZCI6MzR9
0,VJFD,FII JFDCAM  ,,,15489509000117,Financeiro e Outros/Fundos/Fundos Imobiliários                                  ,www.bancobv.com.br,"AV das Nações unidas 14171 - Torre A - 11 And, 14171 - Torre A - 11 Andar - CEP: 4794000 CIDADE: São Paulo UF: SP",11,51712876,0,DIRETOR RESPONSAVEL                     ,ALEXANDRE LUIZ ZIMATH,"AV das Nações unidas 14171 - Torre A - 11 And, 14171 - Torre A - 11 Andar - CEP: 4794000 CIDADE: São Paulo UF: SP",11,51712876,0,alexandre.zimath@bv.com.br,JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO FII      ,4814417,26/05/2021,,,,,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.  ,AV DAS NAÇÕES UNIDAS 14171 - TORRE A/7.ANDAR - CEP: 4794970 Cidade: SÃO PAULO UF: SP,11,51715053,51715057,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMTU0ODk1MDkwMDAxMTciLCJpZGVudGlmaWVyRnVuZCI6IlZKRkQiLCJ0eXBlRnVuZCI6N30=
0,OUJP,FII OURI JPP,OUJP11 ,,26091656000150,Financeiro e Outros/Fundos/Fundos Imobiliários,www.finaxis.com.br,AV PAULISTA 1842 - 1 ANDAR CJ 17 - CEP: 1310923 CIDADE: SAO PAULO UF: SP,11,35269001,0,DIRETOR RESPONSAVEL,RICARDO AUGUSTO MEIRA PEDRO,AV PAULISTA 1842 - 1 ANDAR CJ 17 - CEP: 131092 CIDADE: SAO PAULO UF: SP,11,35269001,0,admregulatorio@finaxis.com.br,OURINVEST JPP FDO INV IMOB - FII                  ,3252384,11/05/2021,,['OUJP11'],,,BANCO FINAXIS S.A.                      ,R PASTEUR 463 - 11 ANDAR. - CEP: 80250104 Cidade: CURITIBA UF: PR,41,30740909,30740938,escrituracao@finaxis.com.br,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJjbnBqIjoiMjYwOTE2NTYwMDAxNTAiLCJpZGVudGlmaWVyRnVuZCI6Ik9VSlAiLCJ0eXBlRnVuZCI6N30=
0,TRNT,FII TORRE NO,TRNT11 ,,04722883000102,Financeiro e Outros/Fundos/Fundos Imobiliários,www.btgpactual.com/home/assetmanagement.aspx/FundosInvestimentoImobiliario,N/I PRAIA DE BOTAFOGO 501 - 5 ANDAR - CEP: 22250040 CIDADE: RIO DE JANEIRO UF: RJ,11,33833441,40814697,DIRETOR RESPONSAVEL,ALLAN HADID,AV BRIGADEIRO FARIA LIMA 3729 - 9 ANDAR - CEP: 4538133 CIDADE: SAO PAULO UF: SP,11,33833441,40814697,sh-contato-fundoimobiliario@btgpactual.com,FDO INV IMOB - FII TORRE NORTE                    ,3935562,30/11/2002,,['TRNT11'],,,BTG PACTUAL SERVIÇOS FINANC. S.A. DTVM  ,PRAIA DE BOTAFOGO 501 - 5.ANDAR - CEP: 22250040 Cidade: RIO DE JANEIRO UF: RJ,21,32629600,32628600,-,https://sistemaswebb3-listados.b3.com.br/fundsProxy/fundsCall/GetDetailFundSIG/eyJ0eXBlRnVuZCI6NywiaWRlbnRpZmllckZ1bmQiOiJUUk5UIn0=
